"country","coub","sex","age","reg_region","fborn","education","number"
"ARG","BEL",1,7,"EURO",1,56,20
"ARG","BEL",2,1,"EURO",1,1,50
"ARG","BEL",2,2,"EURO",1,2,20
"ARG","BEL",2,2,"EURO",1,3,30
"ARG","BEL",2,2,"EURO",1,4,20
"ARG","BEL",2,2,"EURO",1,56,20
"ARG","BEL",2,3,"EURO",1,4,10
"ARG","BEL",2,4,"EURO",1,1,10
"ARG","BEL",2,4,"EURO",1,4,20
"ARG","BEL",2,4,"EURO",1,56,80
"ARG","BEL",2,5,"EURO",1,4,10
"ARG","BEL",2,5,"EURO",1,56,10
"ARG","BEL",2,6,"EURO",1,1,10
"ARG","BEL",2,6,"EURO",1,3,10
"ARG","BEL",2,6,"EURO",1,4,30
"ARG","BEL",2,6,"EURO",1,56,20
"ARG","BEL",2,7,"EURO",1,1,80
"ARG","BEL",2,7,"EURO",1,2,40
"ARG","BEL",2,7,"EURO",1,3,30
"ARG","BEL",2,7,"EURO",1,4,50
"ARG","BEL",2,7,"EURO",1,56,20
"ARG","BGR",1,4,"EURO",1,2,10
"ARG","BGR",1,4,"EURO",1,3,10
"ARG","BGR",1,4,"EURO",1,4,10
"ARG","BGR",1,4,"EURO",1,56,10
"ARG","BGR",1,6,"EURO",1,4,10
"ARG","BGR",1,7,"EURO",1,1,30
"ARG","BGR",1,7,"EURO",1,3,10
"ARG","BGR",1,7,"EURO",1,4,10
"ARG","BGR",2,1,"EURO",1,1,10
"ARG","BGR",2,2,"EURO",1,4,10
"ARG","BGR",2,3,"EURO",1,56,20
"ARG","BGR",2,5,"EURO",1,1,10
"ARG","BGR",2,7,"EURO",1,1,100
"ARG","BGR",2,7,"EURO",1,2,10
"ARG","BGR",2,7,"EURO",1,3,20
"ARG","BGR",2,7,"EURO",1,4,20
"ARG","BGR",2,7,"EURO",1,56,10
"ARG","BOL",1,1,"SCAC",1,1,17190
"ARG","BOL",1,1,"SCAC",1,2,290
"ARG","BOL",1,1,"SCAC",1,3,420
"ARG","BOL",1,1,"SCAC",1,99,250
"ARG","BOL",1,2,"SCAC",1,1,13780
"ARG","BOL",1,2,"SCAC",1,2,9080
"ARG","BOL",1,2,"SCAC",1,3,4120
"ARG","BOL",1,2,"SCAC",1,4,1670
"ARG","BOL",1,2,"SCAC",1,56,190
"ARG","BOL",1,3,"SCAC",1,1,21280
"ARG","BOL",1,3,"SCAC",1,2,10020
"ARG","BOL",1,3,"SCAC",1,3,4130
"ARG","BOL",1,3,"SCAC",1,4,2540
"ARG","BOL",1,3,"SCAC",1,56,1330
"ARG","BOL",1,4,"SCAC",1,1,19290
"ARG","BOL",1,4,"SCAC",1,2,6380
"ARG","BOL",1,4,"SCAC",1,3,2710
"ARG","BOL",1,4,"SCAC",1,4,1820
"ARG","BOL",1,4,"SCAC",1,56,780
"ARG","BOL",1,5,"SCAC",1,1,13810
"ARG","BOL",1,5,"SCAC",1,2,3970
"ARG","BOL",1,5,"SCAC",1,3,1640
"ARG","BOL",1,5,"SCAC",1,4,1340
"ARG","BOL",1,5,"SCAC",1,56,580
"ARG","BOL",1,6,"SCAC",1,1,11910
"ARG","BOL",1,6,"SCAC",1,2,1620
"ARG","BOL",1,6,"SCAC",1,3,790
"ARG","BOL",1,6,"SCAC",1,4,790
"ARG","BOL",1,6,"SCAC",1,56,590
"ARG","BOL",1,7,"SCAC",1,1,12340
"ARG","BOL",1,7,"SCAC",1,2,1030
"ARG","BOL",1,7,"SCAC",1,3,440
"ARG","BOL",1,7,"SCAC",1,4,450
"ARG","BOL",1,7,"SCAC",1,56,360
"ARG","BOL",2,1,"SCAC",1,1,17030
"ARG","BOL",2,1,"SCAC",1,2,220
"ARG","BOL",2,1,"SCAC",1,3,510
"ARG","BOL",2,1,"SCAC",1,99,230
"ARG","BOL",2,2,"SCAC",1,1,14760
"ARG","BOL",2,2,"SCAC",1,2,8520
"ARG","BOL",2,2,"SCAC",1,3,3180
"ARG","BOL",2,2,"SCAC",1,4,2290
"ARG","BOL",2,2,"SCAC",1,56,450
"ARG","BOL",2,3,"SCAC",1,1,23910
"ARG","BOL",2,3,"SCAC",1,2,8000
"ARG","BOL",2,3,"SCAC",1,3,3460
"ARG","BOL",2,3,"SCAC",1,4,2910
"ARG","BOL",2,3,"SCAC",1,56,1600
"ARG","BOL",2,4,"SCAC",1,1,22150
"ARG","BOL",2,4,"SCAC",1,2,5120
"ARG","BOL",2,4,"SCAC",1,3,2080
"ARG","BOL",2,4,"SCAC",1,4,1860
"ARG","BOL",2,4,"SCAC",1,56,650
"ARG","BOL",2,5,"SCAC",1,1,15790
"ARG","BOL",2,5,"SCAC",1,2,3060
"ARG","BOL",2,5,"SCAC",1,3,1180
"ARG","BOL",2,5,"SCAC",1,4,1220
"ARG","BOL",2,5,"SCAC",1,56,400
"ARG","BOL",2,6,"SCAC",1,1,12620
"ARG","BOL",2,6,"SCAC",1,2,1250
"ARG","BOL",2,6,"SCAC",1,3,620
"ARG","BOL",2,6,"SCAC",1,4,850
"ARG","BOL",2,6,"SCAC",1,56,330
"ARG","BOL",2,7,"SCAC",1,1,13300
"ARG","BOL",2,7,"SCAC",1,2,760
"ARG","BOL",2,7,"SCAC",1,3,380
"ARG","BOL",2,7,"SCAC",1,4,380
"ARG","BOL",2,7,"SCAC",1,56,70
"ARG","BRA",1,1,"SCAC",1,1,1590
"ARG","BRA",1,1,"SCAC",1,2,50
"ARG","BRA",1,1,"SCAC",1,3,50
"ARG","BRA",1,1,"SCAC",1,99,20
"ARG","BRA",1,2,"SCAC",1,1,590
"ARG","BRA",1,2,"SCAC",1,2,320
"ARG","BRA",1,2,"SCAC",1,3,240
"ARG","BRA",1,2,"SCAC",1,4,540
"ARG","BRA",1,2,"SCAC",1,56,90
"ARG","BRA",1,3,"SCAC",1,1,600
"ARG","BRA",1,3,"SCAC",1,2,350
"ARG","BRA",1,3,"SCAC",1,3,170
"ARG","BRA",1,3,"SCAC",1,4,580
"ARG","BRA",1,3,"SCAC",1,56,600
"ARG","BRA",1,4,"SCAC",1,1,940
"ARG","BRA",1,4,"SCAC",1,2,230
"ARG","BRA",1,4,"SCAC",1,3,200
"ARG","BRA",1,4,"SCAC",1,4,230
"ARG","BRA",1,4,"SCAC",1,56,270
"ARG","BRA",1,5,"SCAC",1,1,1420
"ARG","BRA",1,5,"SCAC",1,2,120
"ARG","BRA",1,5,"SCAC",1,3,100
"ARG","BRA",1,5,"SCAC",1,4,160
"ARG","BRA",1,5,"SCAC",1,56,230
"ARG","BRA",1,6,"SCAC",1,1,1660
"ARG","BRA",1,6,"SCAC",1,2,90
"ARG","BRA",1,6,"SCAC",1,3,50
"ARG","BRA",1,6,"SCAC",1,4,50
"ARG","BRA",1,6,"SCAC",1,56,50
"ARG","BRA",1,7,"SCAC",1,1,2480
"ARG","BRA",1,7,"SCAC",1,2,90
"ARG","BRA",1,7,"SCAC",1,3,80
"ARG","BRA",1,7,"SCAC",1,4,50
"ARG","BRA",1,7,"SCAC",1,56,40
"ARG","BRA",2,1,"SCAC",1,1,1500
"ARG","BRA",2,1,"SCAC",1,3,50
"ARG","BRA",2,1,"SCAC",1,99,80
"ARG","BRA",2,2,"SCAC",1,1,480
"ARG","BRA",2,2,"SCAC",1,2,390
"ARG","BRA",2,2,"SCAC",1,3,200
"ARG","BRA",2,2,"SCAC",1,4,760
"ARG","BRA",2,2,"SCAC",1,56,90
"ARG","BRA",2,3,"SCAC",1,1,790
"ARG","BRA",2,3,"SCAC",1,2,370
"ARG","BRA",2,3,"SCAC",1,3,280
"ARG","BRA",2,3,"SCAC",1,4,1100
"ARG","BRA",2,3,"SCAC",1,56,950
"ARG","BRA",2,4,"SCAC",1,1,1690
"ARG","BRA",2,4,"SCAC",1,2,560
"ARG","BRA",2,4,"SCAC",1,3,450
"ARG","BRA",2,4,"SCAC",1,4,690
"ARG","BRA",2,4,"SCAC",1,56,590
"ARG","BRA",2,5,"SCAC",1,1,1890
"ARG","BRA",2,5,"SCAC",1,2,460
"ARG","BRA",2,5,"SCAC",1,3,300
"ARG","BRA",2,5,"SCAC",1,4,540
"ARG","BRA",2,5,"SCAC",1,56,430
"ARG","BRA",2,6,"SCAC",1,1,1890
"ARG","BRA",2,6,"SCAC",1,2,240
"ARG","BRA",2,6,"SCAC",1,3,200
"ARG","BRA",2,6,"SCAC",1,4,230
"ARG","BRA",2,6,"SCAC",1,56,190
"ARG","BRA",2,7,"SCAC",1,1,3600
"ARG","BRA",2,7,"SCAC",1,2,210
"ARG","BRA",2,7,"SCAC",1,3,80
"ARG","BRA",2,7,"SCAC",1,4,160
"ARG","BRA",2,7,"SCAC",1,56,120
"ARG","CAN",1,1,"NOAM",1,1,200
"ARG","CAN",1,1,"NOAM",1,2,10
"ARG","CAN",1,1,"NOAM",1,3,10
"ARG","CAN",1,2,"NOAM",1,1,40
"ARG","CAN",1,2,"NOAM",1,2,130
"ARG","CAN",1,2,"NOAM",1,3,30
"ARG","CAN",1,2,"NOAM",1,4,50
"ARG","CAN",1,2,"NOAM",1,56,10
"ARG","CAN",1,3,"NOAM",1,1,10
"ARG","CAN",1,3,"NOAM",1,2,20
"ARG","CAN",1,3,"NOAM",1,3,10
"ARG","CAN",1,3,"NOAM",1,4,80
"ARG","CAN",1,3,"NOAM",1,56,40
"ARG","CAN",1,4,"NOAM",1,1,10
"ARG","CAN",1,4,"NOAM",1,2,10
"ARG","CAN",1,4,"NOAM",1,3,10
"ARG","CAN",1,4,"NOAM",1,4,20
"ARG","CAN",1,4,"NOAM",1,56,80
"ARG","CAN",1,5,"NOAM",1,1,20
"ARG","CAN",1,5,"NOAM",1,3,10
"ARG","CAN",1,5,"NOAM",1,56,20
"ARG","CAN",1,6,"NOAM",1,1,10
"ARG","CAN",1,6,"NOAM",1,4,10
"ARG","CAN",1,6,"NOAM",1,56,10
"ARG","CAN",1,7,"NOAM",1,1,10
"ARG","CAN",1,7,"NOAM",1,4,10
"ARG","CAN",1,7,"NOAM",1,56,20
"ARG","CAN",2,1,"NOAM",1,1,270
"ARG","CAN",2,2,"NOAM",1,1,20
"ARG","CAN",2,2,"NOAM",1,2,90
"ARG","CAN",2,2,"NOAM",1,3,30
"ARG","CAN",2,2,"NOAM",1,4,90
"ARG","CAN",2,2,"NOAM",1,56,20
"ARG","CAN",2,3,"NOAM",1,1,10
"ARG","CAN",2,3,"NOAM",1,2,30
"ARG","CAN",2,3,"NOAM",1,3,10
"ARG","CAN",2,3,"NOAM",1,4,90
"ARG","CAN",2,3,"NOAM",1,56,90
"ARG","CAN",2,4,"NOAM",1,2,10
"ARG","CAN",2,4,"NOAM",1,3,10
"ARG","CAN",2,4,"NOAM",1,4,50
"ARG","CAN",2,4,"NOAM",1,56,30
"ARG","CAN",2,5,"NOAM",1,1,10
"ARG","CAN",2,5,"NOAM",1,2,10
"ARG","CAN",2,5,"NOAM",1,4,20
"ARG","CAN",2,6,"NOAM",1,4,10
"ARG","CAN",2,6,"NOAM",1,56,20
"ARG","CAN",2,7,"NOAM",1,1,10
"ARG","CAN",2,7,"NOAM",1,2,10
"ARG","CAN",2,7,"NOAM",1,3,10
"ARG","CAN",2,7,"NOAM",1,4,20
"ARG","CAN",2,7,"NOAM",1,56,10
"ARG","CHE",1,1,"EURO",1,1,140
"ARG","CHE",1,2,"EURO",1,1,10
"ARG","CHE",1,2,"EURO",1,2,10
"ARG","CHE",1,2,"EURO",1,3,30
"ARG","CHE",1,2,"EURO",1,4,20
"ARG","CHE",1,3,"EURO",1,3,20
"ARG","CHE",1,3,"EURO",1,4,50
"ARG","CHE",1,3,"EURO",1,56,40
"ARG","CHE",1,4,"EURO",1,2,10
"ARG","CHE",1,4,"EURO",1,3,20
"ARG","CHE",1,4,"EURO",1,4,40
"ARG","CHE",1,4,"EURO",1,56,40
"ARG","CHE",1,5,"EURO",1,1,10
"ARG","CHE",1,5,"EURO",1,2,10
"ARG","CHE",1,5,"EURO",1,4,30
"ARG","CHE",1,5,"EURO",1,56,40
"ARG","CHE",1,6,"EURO",1,1,30
"ARG","CHE",1,6,"EURO",1,2,10
"ARG","CHE",1,6,"EURO",1,3,20
"ARG","CHE",1,6,"EURO",1,4,50
"ARG","CHE",1,6,"EURO",1,56,40
"ARG","CHE",1,7,"EURO",1,1,60
"ARG","CHE",1,7,"EURO",1,2,40
"ARG","CHE",1,7,"EURO",1,3,10
"ARG","CHE",1,7,"EURO",1,4,70
"ARG","CHE",1,7,"EURO",1,56,20
"ARG","CHE",2,1,"EURO",1,1,150
"ARG","CHE",2,2,"EURO",1,2,30
"ARG","CHE",2,2,"EURO",1,3,10
"ARG","CHE",2,2,"EURO",1,4,20
"ARG","CHE",2,2,"EURO",1,56,30
"ARG","CHE",2,3,"EURO",1,2,10
"ARG","CHE",2,3,"EURO",1,3,10
"ARG","CHE",2,3,"EURO",1,4,70
"ARG","CHE",2,3,"EURO",1,56,40
"ARG","CHE",2,4,"EURO",1,1,10
"ARG","CHE",2,4,"EURO",1,4,50
"ARG","CHE",2,4,"EURO",1,56,50
"ARG","CHE",2,5,"EURO",1,1,10
"ARG","CHE",2,5,"EURO",1,2,10
"ARG","CHE",2,5,"EURO",1,4,20
"ARG","CHE",2,5,"EURO",1,56,10
"ARG","CHE",2,6,"EURO",1,1,20
"ARG","CHE",2,6,"EURO",1,2,10
"ARG","CHE",2,6,"EURO",1,3,10
"ARG","CHE",2,6,"EURO",1,4,20
"ARG","CHE",2,6,"EURO",1,56,10
"ARG","CHE",2,7,"EURO",1,1,90
"ARG","CHE",2,7,"EURO",1,2,40
"ARG","CHE",2,7,"EURO",1,3,20
"ARG","CHE",2,7,"EURO",1,4,70
"ARG","CHE",2,7,"EURO",1,56,20
"ARG","CHL",1,1,"SCAC",1,1,2270
"ARG","CHL",1,1,"SCAC",1,2,50
"ARG","CHL",1,1,"SCAC",1,3,80
"ARG","CHL",1,1,"SCAC",1,99,20
"ARG","CHL",1,2,"SCAC",1,1,970
"ARG","CHL",1,2,"SCAC",1,2,910
"ARG","CHL",1,2,"SCAC",1,3,580
"ARG","CHL",1,2,"SCAC",1,4,850
"ARG","CHL",1,2,"SCAC",1,56,60
"ARG","CHL",1,3,"SCAC",1,1,2200
"ARG","CHL",1,3,"SCAC",1,2,1640
"ARG","CHL",1,3,"SCAC",1,3,880
"ARG","CHL",1,3,"SCAC",1,4,1180
"ARG","CHL",1,3,"SCAC",1,56,500
"ARG","CHL",1,4,"SCAC",1,1,7550
"ARG","CHL",1,4,"SCAC",1,2,3100
"ARG","CHL",1,4,"SCAC",1,3,1780
"ARG","CHL",1,4,"SCAC",1,4,1580
"ARG","CHL",1,4,"SCAC",1,56,730
"ARG","CHL",1,5,"SCAC",1,1,11990
"ARG","CHL",1,5,"SCAC",1,2,4010
"ARG","CHL",1,5,"SCAC",1,3,1610
"ARG","CHL",1,5,"SCAC",1,4,1360
"ARG","CHL",1,5,"SCAC",1,56,470
"ARG","CHL",1,6,"SCAC",1,1,14320
"ARG","CHL",1,6,"SCAC",1,2,3110
"ARG","CHL",1,6,"SCAC",1,3,1240
"ARG","CHL",1,6,"SCAC",1,4,1150
"ARG","CHL",1,6,"SCAC",1,56,470
"ARG","CHL",1,7,"SCAC",1,1,16930
"ARG","CHL",1,7,"SCAC",1,2,1360
"ARG","CHL",1,7,"SCAC",1,3,720
"ARG","CHL",1,7,"SCAC",1,4,400
"ARG","CHL",1,7,"SCAC",1,56,240
"ARG","CHL",2,1,"SCAC",1,1,2220
"ARG","CHL",2,1,"SCAC",1,2,20
"ARG","CHL",2,1,"SCAC",1,3,50
"ARG","CHL",2,1,"SCAC",1,99,20
"ARG","CHL",2,2,"SCAC",1,1,710
"ARG","CHL",2,2,"SCAC",1,2,1030
"ARG","CHL",2,2,"SCAC",1,3,630
"ARG","CHL",2,2,"SCAC",1,4,900
"ARG","CHL",2,2,"SCAC",1,56,120
"ARG","CHL",2,3,"SCAC",1,1,2170
"ARG","CHL",2,3,"SCAC",1,2,1820
"ARG","CHL",2,3,"SCAC",1,3,980
"ARG","CHL",2,3,"SCAC",1,4,1600
"ARG","CHL",2,3,"SCAC",1,56,790
"ARG","CHL",2,4,"SCAC",1,1,8190
"ARG","CHL",2,4,"SCAC",1,2,4200
"ARG","CHL",2,4,"SCAC",1,3,1850
"ARG","CHL",2,4,"SCAC",1,4,2430
"ARG","CHL",2,4,"SCAC",1,56,880
"ARG","CHL",2,5,"SCAC",1,1,12910
"ARG","CHL",2,5,"SCAC",1,2,5760
"ARG","CHL",2,5,"SCAC",1,3,2030
"ARG","CHL",2,5,"SCAC",1,4,2000
"ARG","CHL",2,5,"SCAC",1,56,610
"ARG","CHL",2,6,"SCAC",1,1,14970
"ARG","CHL",2,6,"SCAC",1,2,3950
"ARG","CHL",2,6,"SCAC",1,3,1540
"ARG","CHL",2,6,"SCAC",1,4,1400
"ARG","CHL",2,6,"SCAC",1,56,600
"ARG","CHL",2,7,"SCAC",1,1,19420
"ARG","CHL",2,7,"SCAC",1,2,1950
"ARG","CHL",2,7,"SCAC",1,3,730
"ARG","CHL",2,7,"SCAC",1,4,580
"ARG","CHL",2,7,"SCAC",1,56,200
"ARG","CHN",1,1,"ASIA",1,1,150
"ARG","CHN",1,1,"ASIA",1,99,10
"ARG","CHN",1,2,"ASIA",1,1,490
"ARG","CHN",1,2,"ASIA",1,2,150
"ARG","CHN",1,2,"ASIA",1,3,70
"ARG","CHN",1,2,"ASIA",1,4,120
"ARG","CHN",1,2,"ASIA",1,56,10
"ARG","CHN",1,3,"ASIA",1,1,610
"ARG","CHN",1,3,"ASIA",1,2,170
"ARG","CHN",1,3,"ASIA",1,3,150
"ARG","CHN",1,3,"ASIA",1,4,180
"ARG","CHN",1,3,"ASIA",1,56,150
"ARG","CHN",1,4,"ASIA",1,1,570
"ARG","CHN",1,4,"ASIA",1,2,130
"ARG","CHN",1,4,"ASIA",1,3,140
"ARG","CHN",1,4,"ASIA",1,4,100
"ARG","CHN",1,4,"ASIA",1,56,80
"ARG","CHN",1,5,"ASIA",1,1,410
"ARG","CHN",1,5,"ASIA",1,2,100
"ARG","CHN",1,5,"ASIA",1,3,50
"ARG","CHN",1,5,"ASIA",1,4,140
"ARG","CHN",1,5,"ASIA",1,56,80
"ARG","CHN",1,6,"ASIA",1,1,140
"ARG","CHN",1,6,"ASIA",1,2,10
"ARG","CHN",1,6,"ASIA",1,3,70
"ARG","CHN",1,6,"ASIA",1,4,20
"ARG","CHN",1,6,"ASIA",1,56,50
"ARG","CHN",1,7,"ASIA",1,1,30
"ARG","CHN",1,7,"ASIA",1,3,10
"ARG","CHN",1,7,"ASIA",1,4,10
"ARG","CHN",1,7,"ASIA",1,56,20
"ARG","CHN",2,1,"ASIA",1,1,80
"ARG","CHN",2,2,"ASIA",1,1,360
"ARG","CHN",2,2,"ASIA",1,2,120
"ARG","CHN",2,2,"ASIA",1,3,140
"ARG","CHN",2,2,"ASIA",1,4,170
"ARG","CHN",2,2,"ASIA",1,56,40
"ARG","CHN",2,3,"ASIA",1,1,510
"ARG","CHN",2,3,"ASIA",1,2,190
"ARG","CHN",2,3,"ASIA",1,3,120
"ARG","CHN",2,3,"ASIA",1,4,130
"ARG","CHN",2,3,"ASIA",1,56,130
"ARG","CHN",2,4,"ASIA",1,1,580
"ARG","CHN",2,4,"ASIA",1,2,130
"ARG","CHN",2,4,"ASIA",1,3,60
"ARG","CHN",2,4,"ASIA",1,4,70
"ARG","CHN",2,4,"ASIA",1,56,40
"ARG","CHN",2,5,"ASIA",1,1,350
"ARG","CHN",2,5,"ASIA",1,2,140
"ARG","CHN",2,5,"ASIA",1,3,40
"ARG","CHN",2,5,"ASIA",1,4,60
"ARG","CHN",2,5,"ASIA",1,56,30
"ARG","CHN",2,6,"ASIA",1,1,150
"ARG","CHN",2,6,"ASIA",1,2,30
"ARG","CHN",2,6,"ASIA",1,3,20
"ARG","CHN",2,6,"ASIA",1,4,50
"ARG","CHN",2,6,"ASIA",1,56,10
"ARG","CHN",2,7,"ASIA",1,1,50
"ARG","CHN",2,7,"ASIA",1,3,10
"ARG","CHN",2,7,"ASIA",1,4,10
"ARG","CHN",2,7,"ASIA",1,56,20
"ARG","COL",1,1,"SCAC",1,1,680
"ARG","COL",1,1,"SCAC",1,3,40
"ARG","COL",1,1,"SCAC",1,99,10
"ARG","COL",1,2,"SCAC",1,1,300
"ARG","COL",1,2,"SCAC",1,2,210
"ARG","COL",1,2,"SCAC",1,3,250
"ARG","COL",1,2,"SCAC",1,4,1240
"ARG","COL",1,2,"SCAC",1,56,330
"ARG","COL",1,3,"SCAC",1,1,210
"ARG","COL",1,3,"SCAC",1,2,130
"ARG","COL",1,3,"SCAC",1,3,300
"ARG","COL",1,3,"SCAC",1,4,810
"ARG","COL",1,3,"SCAC",1,56,1400
"ARG","COL",1,4,"SCAC",1,1,190
"ARG","COL",1,4,"SCAC",1,2,120
"ARG","COL",1,4,"SCAC",1,3,150
"ARG","COL",1,4,"SCAC",1,4,140
"ARG","COL",1,4,"SCAC",1,56,350
"ARG","COL",1,5,"SCAC",1,1,30
"ARG","COL",1,5,"SCAC",1,2,40
"ARG","COL",1,5,"SCAC",1,3,50
"ARG","COL",1,5,"SCAC",1,4,70
"ARG","COL",1,5,"SCAC",1,56,140
"ARG","COL",1,6,"SCAC",1,1,30
"ARG","COL",1,6,"SCAC",1,3,40
"ARG","COL",1,6,"SCAC",1,4,20
"ARG","COL",1,6,"SCAC",1,56,100
"ARG","COL",1,7,"SCAC",1,1,40
"ARG","COL",1,7,"SCAC",1,2,10
"ARG","COL",1,7,"SCAC",1,3,20
"ARG","COL",1,7,"SCAC",1,4,20
"ARG","COL",1,7,"SCAC",1,56,90
"ARG","COL",2,1,"SCAC",1,1,590
"ARG","COL",2,1,"SCAC",1,2,10
"ARG","COL",2,1,"SCAC",1,3,40
"ARG","COL",2,1,"SCAC",1,99,20
"ARG","COL",2,2,"SCAC",1,1,170
"ARG","COL",2,2,"SCAC",1,2,200
"ARG","COL",2,2,"SCAC",1,3,200
"ARG","COL",2,2,"SCAC",1,4,1220
"ARG","COL",2,2,"SCAC",1,56,350
"ARG","COL",2,3,"SCAC",1,1,150
"ARG","COL",2,3,"SCAC",1,2,140
"ARG","COL",2,3,"SCAC",1,3,280
"ARG","COL",2,3,"SCAC",1,4,780
"ARG","COL",2,3,"SCAC",1,56,1990
"ARG","COL",2,4,"SCAC",1,1,160
"ARG","COL",2,4,"SCAC",1,2,110
"ARG","COL",2,4,"SCAC",1,3,110
"ARG","COL",2,4,"SCAC",1,4,260
"ARG","COL",2,4,"SCAC",1,56,410
"ARG","COL",2,5,"SCAC",1,1,90
"ARG","COL",2,5,"SCAC",1,2,110
"ARG","COL",2,5,"SCAC",1,3,100
"ARG","COL",2,5,"SCAC",1,4,230
"ARG","COL",2,5,"SCAC",1,56,190
"ARG","COL",2,6,"SCAC",1,1,70
"ARG","COL",2,6,"SCAC",1,2,80
"ARG","COL",2,6,"SCAC",1,4,100
"ARG","COL",2,6,"SCAC",1,56,70
"ARG","COL",2,7,"SCAC",1,1,70
"ARG","COL",2,7,"SCAC",1,2,30
"ARG","COL",2,7,"SCAC",1,3,30
"ARG","COL",2,7,"SCAC",1,4,60
"ARG","COL",2,7,"SCAC",1,56,30
"ARG","CRI",1,1,"SCAC",1,1,50
"ARG","CRI",1,2,"SCAC",1,1,10
"ARG","CRI",1,2,"SCAC",1,3,20
"ARG","CRI",1,2,"SCAC",1,4,90
"ARG","CRI",1,3,"SCAC",1,1,20
"ARG","CRI",1,3,"SCAC",1,2,20
"ARG","CRI",1,3,"SCAC",1,4,40
"ARG","CRI",1,3,"SCAC",1,56,70
"ARG","CRI",1,4,"SCAC",1,4,30
"ARG","CRI",1,4,"SCAC",1,56,40
"ARG","CRI",1,5,"SCAC",1,4,10
"ARG","CRI",1,6,"SCAC",1,1,10
"ARG","CRI",1,6,"SCAC",1,56,10
"ARG","CRI",1,7,"SCAC",1,3,10
"ARG","CRI",1,7,"SCAC",1,56,10
"ARG","CRI",2,1,"SCAC",1,1,50
"ARG","CRI",2,2,"SCAC",1,2,20
"ARG","CRI",2,2,"SCAC",1,4,50
"ARG","CRI",2,2,"SCAC",1,56,10
"ARG","CRI",2,3,"SCAC",1,2,10
"ARG","CRI",2,3,"SCAC",1,3,20
"ARG","CRI",2,3,"SCAC",1,4,40
"ARG","CRI",2,3,"SCAC",1,56,20
"ARG","CRI",2,4,"SCAC",1,4,20
"ARG","CRI",2,4,"SCAC",1,56,10
"ARG","CRI",2,5,"SCAC",1,2,10
"ARG","CRI",2,6,"SCAC",1,1,10
"ARG","CRI",2,6,"SCAC",1,56,20
"ARG","CRI",2,7,"SCAC",1,2,10
"ARG","CSFR",1,3,"EURO",1,1,10
"ARG","CSFR",1,3,"EURO",1,3,10
"ARG","CSFR",1,3,"EURO",1,4,10
"ARG","CSFR",1,4,"EURO",1,1,10
"ARG","CSFR",1,4,"EURO",1,2,10
"ARG","CSFR",1,4,"EURO",1,56,10
"ARG","CSFR",1,5,"EURO",1,56,10
"ARG","CSFR",1,6,"EURO",1,56,20
"ARG","CSFR",1,7,"EURO",1,1,100
"ARG","CSFR",1,7,"EURO",1,2,10
"ARG","CSFR",1,7,"EURO",1,3,30
"ARG","CSFR",1,7,"EURO",1,4,20
"ARG","CSFR",1,7,"EURO",1,56,20
"ARG","CSFR",2,1,"EURO",1,1,20
"ARG","CSFR",2,1,"EURO",1,3,10
"ARG","CSFR",2,2,"EURO",1,4,10
"ARG","CSFR",2,3,"EURO",1,56,30
"ARG","CSFR",2,4,"EURO",1,4,20
"ARG","CSFR",2,4,"EURO",1,56,10
"ARG","CSFR",2,6,"EURO",1,4,10
"ARG","CSFR",2,6,"EURO",1,56,10
"ARG","CSFR",2,7,"EURO",1,1,220
"ARG","CSFR",2,7,"EURO",1,2,30
"ARG","CSFR",2,7,"EURO",1,3,20
"ARG","CSFR",2,7,"EURO",1,4,40
"ARG","CSFR",2,7,"EURO",1,56,10
"ARG","CUB",1,1,"SCAC",1,1,120
"ARG","CUB",1,2,"SCAC",1,1,30
"ARG","CUB",1,2,"SCAC",1,2,60
"ARG","CUB",1,2,"SCAC",1,3,10
"ARG","CUB",1,2,"SCAC",1,4,70
"ARG","CUB",1,3,"SCAC",1,1,20
"ARG","CUB",1,3,"SCAC",1,2,10
"ARG","CUB",1,3,"SCAC",1,3,20
"ARG","CUB",1,3,"SCAC",1,4,60
"ARG","CUB",1,3,"SCAC",1,56,80
"ARG","CUB",1,4,"SCAC",1,1,40
"ARG","CUB",1,4,"SCAC",1,2,20
"ARG","CUB",1,4,"SCAC",1,3,30
"ARG","CUB",1,4,"SCAC",1,4,350
"ARG","CUB",1,4,"SCAC",1,56,160
"ARG","CUB",1,5,"SCAC",1,1,30
"ARG","CUB",1,5,"SCAC",1,2,40
"ARG","CUB",1,5,"SCAC",1,3,30
"ARG","CUB",1,5,"SCAC",1,4,130
"ARG","CUB",1,5,"SCAC",1,56,180
"ARG","CUB",1,6,"SCAC",1,1,20
"ARG","CUB",1,6,"SCAC",1,4,50
"ARG","CUB",1,6,"SCAC",1,56,30
"ARG","CUB",1,7,"SCAC",1,1,50
"ARG","CUB",1,7,"SCAC",1,2,10
"ARG","CUB",1,7,"SCAC",1,3,10
"ARG","CUB",1,7,"SCAC",1,4,10
"ARG","CUB",1,7,"SCAC",1,56,40
"ARG","CUB",2,1,"SCAC",1,1,140
"ARG","CUB",2,2,"SCAC",1,1,20
"ARG","CUB",2,2,"SCAC",1,2,10
"ARG","CUB",2,2,"SCAC",1,4,30
"ARG","CUB",2,2,"SCAC",1,56,10
"ARG","CUB",2,3,"SCAC",1,1,10
"ARG","CUB",2,3,"SCAC",1,2,30
